680501.42;5237274.08
680501.19;5237274.05
680500.97;5237274.02
680500.72;5237273.98
680500.49;5237273.95
680500.26;5237273.92
680500.02;5237273.88
680499.8;5237273.85
680499.57;5237273.82
680499.35;5237273.79
680499.1;5237273.76
680498.86;5237273.72
680498.64;5237273.69
680498.4;5237273.66
680498.25;5237273.65
680549.84;5237246.35
680549.61;5237246.32
680498.17;5237273.63
680497.95;5237273.6
680497.72;5237273.56
680497.48;5237273.53
680497.23;5237273.5
680497.02;5237273.47
680496.77;5237273.43
680496.54;5237273.4
680496.32;5237273.37
680496.1;5237273.34
680495.86;5237273.3
680495.61;5237273.27
680495.38;5237273.24
680495.15;5237273.21
680494.92;5237273.17
680494.69;5237273.14
680494.47;5237273.11
680511.46;5237297.91
680511.22;5237297.88
680537.76;5237248.61
680537.89;5237248.31
680510.98;5237297.84
680510.75;5237297.81
680510.52;5237297.77
680510.3;5237297.74
680510.07;5237297.71
680509.84;5237297.67
680509.61;5237297.64
680509.37;5237297.6
680509.14;5237297.57
680508.91;5237297.53
680508.69;5237297.5
680508.46;5237297.47
680533.07;5237276.23
680532.94;5237276.51
680505.48;5237247.43
680504.57;5237247.1
680505.25;5237247.39
680504.35;5237247.07
680504.12;5237247.04
680503.9;5237247.01
680503.67;5237246.98
680503.42;5237246.95
680503.19;5237246.92
680502.95;5237246.89
680502.72;5237246.85
680502.43;5237246.75
680502.19;5237246.72
680501.97;5237246.69
680501.73;5237246.66
680501.73;5237246.71
680501.78;5237246.78
680502.35;5237247.02
680501.84;5237246.85
680501.71;5237246.94
680501.41;5237246.94
680501.19;5237246.91
680500.95;5237246.88
680500.74;5237246.85
680500.53;5237246.82
680500.31;5237246.79
680500.07;5237246.76
680499.84;5237246.73
680499.63;5237246.71
680499.39;5237246.67
680499.17;5237246.64
680498.96;5237246.62
680498.75;5237246.59
680498.51;5237246.56
680498.28;5237246.53
680498.06;5237246.5
680497.83;5237246.47
680497.61;5237246.44
680497.4;5237246.41
680497.18;5237246.38
680496.95;5237246.36
680496.71;5237246.32
680496.5;5237246.3
680496.27;5237246.26
680496.05;5237246.24
680495.83;5237246.21
680495.62;5237246.18
680495.38;5237246.15
680495.16;5237246.12
680494.93;5237246.09
680494.7;5237246.06
680494.48;5237246.03
680494.27;5237246.01
680494.05;5237245.98
680493.82;5237245.95
680493.59;5237245.92
680493.37;5237245.89
680493.14;5237245.86
680492.92;5237245.83
680492.7;5237245.8
680492.5;5237245.78
680492.26;5237245.74
680492.02;5237245.71
680491.8;5237245.68
680491.58;5237245.66
680491.36;5237245.63
680491.14;5237245.6
680490.92;5237245.57
680490.7;5237245.54
680490.46;5237245.51
680490.24;5237245.48
680490.01;5237245.45
680489.8;5237245.42
680489.58;5237245.39
680489.36;5237245.37
680489.12;5237245.33
680488.9;5237245.31
680488.67;5237245.28
680488.44;5237245.25
680488.22;5237245.22
680488.02;5237245.19
680532.82;5237276.8
680532.69;5237277.08
680494.23;5237273.08
680493.99;5237273.04
680493.76;5237273.01
680547.03;5237261.65
680547.18;5237261.33
680547.32;5237261.0
680547.45;5237260.71
680547.59;5237260.38
680547.73;5237260.08
680547.85;5237259.78
680547.98;5237259.49
680548.13;5237259.16
680547.0;5237261.33
680548.27;5237258.83
680548.39;5237258.56
680548.54;5237258.22
680548.67;5237257.92
680548.8;5237257.63
680548.93;5237257.32
680549.07;5237257.0
680549.21;5237256.68
680549.34;5237256.39
680549.48;5237256.07
680549.62;5237255.75
680549.75;5237255.46
680549.88;5237255.17
680493.52;5237272.97
680493.3;5237272.95
680493.07;5237272.91
680492.84;5237272.88
680492.6;5237272.85
680492.37;5237272.82
680492.2;5237272.8
680491.89;5237272.75
680491.67;5237272.72
680508.86;5237297.81
680509.0;5237297.51
680509.13;5237297.2
680509.26;5237296.91
680509.4;5237296.61
680509.52;5237296.33
680509.65;5237296.04
680509.78;5237295.74
680509.92;5237295.43
680510.06;5237295.12
680510.18;5237294.84
680510.32;5237294.53
680510.45;5237294.25
680510.57;5237293.96
680510.7;5237293.68
680510.84;5237293.37
680510.97;5237293.06
680511.1;5237292.77
680511.24;5237292.47
680511.37;5237292.18
680511.49;5237291.9
680511.62;5237291.6
680511.76;5237291.3
680511.89;5237290.99
680512.03;5237290.7
680512.17;5237290.38
680512.29;5237290.11
680512.42;5237289.82
680512.55;5237289.52
680512.68;5237289.22
680512.82;5237288.92
680512.95;5237288.63
680513.09;5237288.31
680491.45;5237272.69
680491.21;5237272.65
680490.98;5237272.62
680490.82;5237272.61
680490.53;5237272.56
680490.65;5237272.62
680490.26;5237272.52
680490.44;5237272.59
680490.22;5237272.56
680490.1;5237272.55
680489.99;5237272.53
680489.75;5237272.49
680489.51;5237272.46
680489.29;5237272.43
680489.05;5237272.39
680488.82;5237272.36
680488.6;5237272.33
680488.38;5237272.3
680488.14;5237272.27
680487.9;5237272.23
680487.67;5237272.2
680487.43;5237272.17
680487.21;5237272.14
680486.98;5237272.11
680486.76;5237272.08
680532.56;5237277.37
680532.44;5237277.64
680532.33;5237277.91
680532.2;5237278.19
680532.07;5237278.48
680531.94;5237278.77
680531.82;5237279.03
680531.69;5237279.33
680531.57;5237279.6
680531.45;5237279.87
680531.33;5237280.14
680531.2;5237280.43
680531.07;5237280.73
680530.95;5237281.0
680530.82;5237281.29
680530.7;5237281.56
680530.58;5237281.83
680530.46;5237282.11
680530.33;5237282.39
680530.19;5237282.7
680530.07;5237282.97
680529.94;5237283.26
680529.82;5237283.53
680529.71;5237283.79
680529.58;5237284.07
680529.45;5237284.36
680529.32;5237284.66
680529.2;5237284.93
680529.07;5237285.22
680528.95;5237285.49
680528.83;5237285.76
680528.71;5237286.03
680528.58;5237286.33
680528.45;5237286.61
680528.33;5237286.88
680528.2;5237287.18
680528.57;5237286.43
680528.08;5237287.45
680528.53;5237286.53
680527.96;5237287.71
680528.48;5237286.66
680528.39;5237286.85
680528.4;5237286.85
680528.28;5237287.1
680528.13;5237287.42
680527.58;5237288.57
680528.09;5237287.53
680528.02;5237287.68
680528.03;5237287.67
680527.96;5237287.83
680527.92;5237287.93
680527.85;5237288.08
680527.87;5237288.06
680527.81;5237288.18
680527.72;5237288.36
680527.75;5237288.31
680527.62;5237288.62
680527.54;5237288.8
680527.44;5237289.01
680527.44;5237289.03
680527.27;5237289.39
680527.26;5237289.44
680527.1;5237289.79
680526.92;5237290.2
680526.77;5237290.51
680526.69;5237290.72
680526.6;5237290.92
680526.45;5237291.26
680526.35;5237291.49
680526.01;5237292.2
680525.94;5237292.38
680525.75;5237292.79
680529.6;5237233.61
680529.49;5237233.87
680529.36;5237234.16
680529.23;5237234.46
680529.11;5237234.72
680528.99;5237235.01
680528.87;5237235.27
680528.75;5237235.55
680528.63;5237235.82
680528.5;5237236.1
680528.38;5237236.38
680528.26;5237236.66
680528.13;5237236.94
680528.01;5237237.22
680527.9;5237237.48
680509.15;5237228.18
680509.02;5237228.47
680508.9;5237228.76
680508.78;5237229.03
680508.65;5237229.32
680508.54;5237229.59
680508.42;5237229.86
680508.3;5237230.12
680513.21;5237288.03
680513.34;5237287.73
680513.47;5237287.45
680513.61;5237287.13
680513.74;5237286.83
680513.87;5237286.55
680514.01;5237286.22
680514.14;5237285.93
680514.26;5237285.66
680514.4;5237285.36
680514.54;5237285.05
680514.67;5237284.74
680514.8;5237284.46
680514.94;5237284.14
680515.07;5237283.85
680515.2;5237283.55
680515.31;5237283.3
680515.33;5237283.21
680515.45;5237282.92
680515.6;5237282.6
680515.73;5237282.3
680515.87;5237281.99
680516.02;5237281.67
680516.17;5237281.35
680516.41;5237280.86
680516.55;5237280.53
680516.69;5237280.23
680516.82;5237279.92
680516.95;5237279.64
680517.08;5237279.34
680517.22;5237279.04
680517.36;5237278.72
680517.49;5237278.42
680517.63;5237278.12
680517.77;5237277.8
680517.89;5237277.51
680518.02;5237277.22
680518.16;5237276.92
680518.3;5237276.61
680518.44;5237276.29
680518.57;5237276.0
680518.71;5237275.69
680518.84;5237275.39
680518.97;5237275.11
680519.1;5237274.81
680519.24;5237274.49
680519.38;5237274.18
680519.51;5237273.88
680519.65;5237273.57
680519.78;5237273.28
680519.91;5237272.98
680520.05;5237272.68
680520.18;5237272.37
680520.33;5237272.06
680520.46;5237271.75
680520.6;5237271.44
680520.73;5237271.16
680520.86;5237270.85
680520.99;5237270.56
680521.14;5237270.24
680521.27;5237269.94
680521.4;5237269.64
680521.55;5237269.32
680521.68;5237269.02
680521.8;5237268.74
680521.94;5237268.44
680522.08;5237268.12
680522.22;5237267.79
680522.35;5237267.51
680522.49;5237267.19
680522.62;5237266.89
680522.75;5237266.6
680522.88;5237266.31
680523.02;5237266.0
680523.17;5237265.67
680523.29;5237265.38
680523.43;5237265.08
680523.57;5237264.77
680523.7;5237264.47
680523.83;5237264.17
680523.97;5237263.87
680524.11;5237263.54
680524.24;5237263.25
680524.39;5237262.93
680524.51;5237262.65
680524.65;5237262.34
680524.78;5237262.05
680524.92;5237261.73
680525.06;5237261.42
680525.2;5237261.11
680525.33;5237260.8
680525.46;5237260.5
680525.6;5237260.2
680525.73;5237259.9
680525.88;5237259.58
680526.02;5237259.26
680526.15;5237258.96
680526.3;5237258.64
680526.43;5237258.34
680526.56;5237258.05
680526.7;5237257.74
680526.84;5237257.43
680526.98;5237257.1
680527.11;5237256.81
680527.26;5237256.48
680527.39;5237256.18
680527.52;5237255.89
680527.65;5237255.59
680527.8;5237255.27
680527.94;5237254.95
680528.07;5237254.66
680528.21;5237254.34
680528.35;5237254.03
680528.48;5237253.74
680528.61;5237253.43
680528.75;5237253.12
680528.89;5237252.8
680529.02;5237252.51
680529.17;5237252.18
680549.8;5237270.11
680549.58;5237270.08
680549.36;5237270.05
680549.12;5237270.02
680548.88;5237269.99
680548.65;5237269.96
680548.42;5237269.93
680548.19;5237269.89
680547.97;5237269.87
680547.74;5237269.84
680547.5;5237269.8
680547.26;5237269.77
680547.04;5237269.74
680546.8;5237269.71
680546.57;5237269.68
680546.35;5237269.65
680546.13;5237269.62
680545.89;5237269.59
680545.65;5237269.56
680545.43;5237269.53
680545.18;5237269.49
680544.97;5237269.46
680544.74;5237269.43
680544.52;5237269.41
680544.28;5237269.37
680544.04;5237269.34
680543.81;5237269.31
680543.58;5237269.28
680543.36;5237269.25
680543.13;5237269.22
680542.9;5237269.19
680542.67;5237269.16
680542.43;5237269.13
680542.2;5237269.1
680541.96;5237269.06
680541.74;5237269.03
680541.52;5237269.0
680541.29;5237268.97
680541.06;5237268.94
680540.82;5237268.91
680540.59;5237268.88
680540.35;5237268.85
680540.13;5237268.82
680539.91;5237268.79
680539.68;5237268.76
680539.44;5237268.73
680539.2;5237268.7
680538.98;5237268.67
680538.73;5237268.63
680538.51;5237268.6
680538.29;5237268.57
680538.07;5237268.54
680537.82;5237268.51
680537.59;5237268.48
680537.37;5237268.45
680537.12;5237268.42
680536.9;5237268.39
680536.68;5237268.36
680536.46;5237268.33
680536.21;5237268.29
680535.98;5237268.26
680535.75;5237268.23
680535.52;5237268.2
680535.29;5237268.17
680535.07;5237268.14
680534.84;5237268.11
680534.61;5237268.08
680534.36;5237268.05
680534.14;5237268.02
680533.9;5237267.99
680533.68;5237267.96
680533.46;5237267.93
680533.23;5237267.89
680532.99;5237267.87
680532.75;5237267.83
680532.53;5237267.8
680532.29;5237267.77
680532.06;5237267.74
680531.84;5237267.71
680531.62;5237267.68
680531.38;5237267.65
680531.13;5237267.62
680530.92;5237267.59
680530.68;5237267.55
680530.46;5237267.53
680530.22;5237267.49
680530.01;5237267.47
680529.76;5237267.43
680529.53;5237267.4
680529.3;5237267.37
680529.07;5237267.34
680528.83;5237267.31
680528.61;5237267.28
680528.39;5237267.25
680528.15;5237267.22
680527.91;5237267.18
680527.69;5237267.15
680527.44;5237267.12
680527.22;5237267.09
680527.01;5237267.06
680526.77;5237267.03
680526.53;5237267.0
680526.3;5237266.97
680526.08;5237266.94
680525.83;5237266.91
680525.61;5237266.88
680525.39;5237266.85
680525.16;5237266.82
680524.92;5237266.78
680524.68;5237266.75
680524.46;5237266.72
680538.03;5237247.98
680538.18;5237247.66
680538.31;5237247.35
680538.46;5237247.03
680538.59;5237246.72
680538.72;5237246.43
680538.86;5237246.12
680539.0;5237245.79
680539.15;5237245.47
680539.28;5237245.17
680539.43;5237244.84
680539.55;5237244.56
680539.69;5237244.26
680539.81;5237243.97
680539.96;5237243.63
680540.09;5237243.33
680540.23;5237243.02
680540.37;5237242.7
680524.22;5237266.69
680523.99;5237266.66
680523.77;5237266.63
680523.55;5237266.6
680523.31;5237266.57
680523.07;5237266.54
680522.84;5237266.51
680522.61;5237266.47
680522.38;5237266.44
680522.15;5237266.41
680521.93;5237266.38
680521.69;5237266.35
680521.45;5237266.32
680521.23;5237266.29
680520.99;5237266.26
680520.77;5237266.23
680520.54;5237266.2
680520.32;5237266.17
680520.09;5237266.14
680519.84;5237266.11
680519.62;5237266.08
680519.38;5237266.05
680519.15;5237266.01
680518.94;5237265.99
680518.71;5237265.96
680518.47;5237265.92
680518.23;5237265.89
680518.01;5237265.86
680517.77;5237265.83
680517.55;5237265.8
680517.32;5237265.77
680517.11;5237265.74
680516.86;5237265.71
680516.62;5237265.68
680516.39;5237265.65
680516.16;5237265.62
680515.94;5237265.59
680515.72;5237265.56
680515.48;5237265.53
680515.29;5237265.51
680515.25;5237265.49
680515.0;5237265.46
680514.77;5237265.43
680514.54;5237265.4
680514.31;5237265.37
680514.09;5237265.34
680513.86;5237265.31
680513.63;5237265.28
680513.38;5237265.24
680513.16;5237265.21
680512.91;5237265.18
680512.69;5237265.15
680512.47;5237265.12
680512.24;5237265.09
680512.0;5237265.06
680511.76;5237265.03
680511.54;5237265.0
680511.29;5237264.96
680511.07;5237264.93
680510.85;5237264.9
680510.62;5237264.87
680510.37;5237264.84
680510.14;5237264.81
680509.91;5237264.78
680509.67;5237264.74
680509.44;5237264.71
680509.22;5237264.68
680509.0;5237264.65
680508.75;5237264.62
680508.51;5237264.59
680508.28;5237264.56
680508.05;5237264.53
680507.82;5237264.5
680507.59;5237264.46
680507.37;5237264.43
680507.14;5237264.4
680506.88;5237264.37
680506.66;5237264.34
680506.42;5237264.31
680506.25;5237264.3
680505.97;5237264.25
680505.75;5237264.22
680505.51;5237264.18
680505.27;5237264.15
680505.04;5237264.12
680504.8;5237264.09
680504.58;5237264.06
680504.35;5237264.03
680504.13;5237264.0
680503.88;5237263.97
680549.92;5237283.78
680549.8;5237284.05
680549.65;5237284.41
680549.52;5237284.68
680549.4;5237284.95
680549.21;5237285.36
680548.52;5237286.92
680548.39;5237287.21
680548.26;5237287.5
680548.14;5237287.76
680548.17;5237287.7
680548.05;5237287.96
680547.93;5237288.24
680547.81;5237288.49
680547.69;5237288.77
680547.56;5237289.06
680547.44;5237289.33
680547.31;5237289.6
680547.18;5237289.89
680547.05;5237290.19
680546.89;5237290.55
680546.77;5237290.81
680546.65;5237291.09
680546.52;5237291.39
680546.39;5237291.67
680530.19;5237281.11
680530.31;5237280.82
680530.46;5237280.5
680530.59;5237280.19
680530.73;5237279.89
680530.86;5237279.59
680530.99;5237279.29
680531.12;5237278.99
680531.26;5237278.69
680531.39;5237278.4
680531.53;5237278.08
680531.66;5237277.78
680531.8;5237277.46
680531.92;5237277.18
680532.06;5237276.88
680532.19;5237276.58
680532.32;5237276.28
680532.46;5237275.96
680532.59;5237275.66
680532.73;5237275.34
680532.86;5237275.06
680532.99;5237274.76
680533.12;5237274.46
680533.26;5237274.15
680533.4;5237273.83
680533.53;5237273.54
680533.67;5237273.22
680533.8;5237272.93
680533.93;5237272.63
680534.06;5237272.33
680503.64;5237263.93
680503.42;5237263.91
680503.18;5237263.87
680502.95;5237263.84
680534.21;5237272.01
680534.34;5237271.71
680534.47;5237271.41
680534.61;5237271.1
680534.75;5237270.79
680502.73;5237263.81
680502.51;5237263.79
680502.26;5237263.75
680502.06;5237263.73
680501.84;5237263.71
680501.88;5237263.76
680501.61;5237263.67
680501.33;5237263.63
680501.11;5237263.6
680500.87;5237263.57
680500.64;5237263.53
680500.39;5237263.5
680500.17;5237263.47
680499.92;5237263.44
680499.71;5237263.41
680499.48;5237263.38
680499.25;5237263.35
680499.01;5237263.32
680498.82;5237263.3
680498.55;5237263.25
680498.3;5237263.22
680498.08;5237263.19
680497.86;5237263.16
680497.63;5237263.13
680497.38;5237263.1
680497.16;5237263.07
680497.17;5237263.11
680497.12;5237263.14
680496.45;5237262.97
680496.23;5237262.94
680496.01;5237262.91
680495.76;5237262.88
680495.51;5237262.85
680495.49;5237262.88
680495.44;5237262.9
680495.39;5237262.92
680495.37;5237262.96
680495.35;5237262.98
680495.6;5237263.09
680494.96;5237263.02
680494.82;5237263.01
